0	0	1.00134	1.00195	0.00347089
0	0.01	1.00421	1.00482	-0.00249029
0	0.02	1.0016	1.00997	-0.00085692
0	0.03	1.00132	1.00891	-0.00390194
0	0.04	1.00442	1.00806	-0.0012653
0	0.05	1.00655	1.00182	0.00227503
0	0.06	1.00487	1.00538	-0.000628952
0	0.07	1.0047	1.00656	0.00068202
0	0.08	1.00258	1.00558	0.00254858
0	0.09	1.00514	1.00618	0.00274879
0	0.1	1.00243	1.0003	0.00321605
0	0.11	1.00426	1.00655	0.00144139
0	0.12	1.00369	1.00522	-0.00302305
0	0.13	1.00504	1.00433	0.00271349
0	0.14	1.00184	1.00134	-0.00345841
0	0.15	1.00963	1.00944	0.00186013
0	0.16	1.00459	1.00316	-0.00229657
0	0.17	1.00147	1.00725	0.000889675
0	0.18	1.0019	1.0005	-0.00295385
0	0.19	1.00309	1.00615	0.00181782
0	0.2	1.00551	1.00511	0.00106854
0	0.21	1.00748	1.00082	-0.00163542
0	0.22	1.00323	1.00521	-0.000866059
0	0.23	1.00762	1.00516	0.000738804
0	0.24	1.001	1.00312	-0.00451328
0	0.25	1.00256	1.00579	0.000553931
0	0.26	1.00535	1.00879	-0.00267798
0	0.27	1.00172	1.00772	0.000126189
0	0.28	1.00488	1.00844	-0.00301521
0	0.29	1.00733	1.00889	0.00360841
0	0.3	1.00135	1.00858	0.00138011
0	0.31	1.00264	1.0079	0.000689666
0	0.32	1.00553	1.00463	0.000698565
0	0.33	1.00683	1.00075	0.00128985
0	0.34	1.0048	1.00336	0.00472306
0	0.35	1.00859	1.00267	-0.00423301
0	0.36	1.00737	1.00121	0.00229031
0	0.37	1.00023	1.00264	0.000681889
0	0.38	1.00343	1.00567	0.00203801
0	0.39	1.00727	1.00842	0.000778743
0	0.4	1.0077	1.00682	0.0022383
0	0.41	1.00658	1.00088	0.000239894
0	0.42	1.00048	1.00811	0.000362803
0	0.43	1.00705	1.00087	-0.0020469
0	0.44	1.00626	1.00599	0.00490485
0	0.45	1.00533	1.00369	-0.00299841
0	0.46	1.00879	1.00353	0.000426807
0	0.47	1.00315	1.00343	0.0016678
0	0.48	1.00998	1.00168	-0.00248638
0	0.49	1.00364	1.00366	-0.0049786
0	0.5	1.00841	1.00366	-0.00290193
0	0.51	1.00064	1.00366	-0.00383739
0	0.52	1.00138	1.00727	0.00491428
0	0.53	1.00641	1.00905	0.00438422
0	0.54	1.00479	1.00048	-0.0027179
0	0.55	1.00463	1.00333	0.00338301
0	0.56	1.00296	1.00523	-0.00370955
0	0.57	1.00431	1.00862	8.90036e-05
0	0.58	1.00409	1.00605	-0.001136
0	0.59	1.00484	1.00673	-0.000197643
0	0.6	1.00242	1.00765	0.0043801
0	0.61	1.0051	1.00054	0.00443788
0	0.62	1.00459	1.00948	0.000537846
0	0.63	1.00313	1.00021	-0.000233445
0	0.64	1.00809	1.0081	-0.00253048
0	0.65	1.0062	1.00556	-0.00297747
0	0.66	1.00171	1.00818	-0.00196307
0	0.67	1.00615	1.00576	-0.00415949
0	0.68	1.00799	1.00731	-0.00415548
0	0.69	1.00836	1.00794	0.000605636
0	0.7	1.0016	1.00011	0.000469766
0	0.71	1.00767	1.00957	0.00138782
0	0.72	1.00578	1.00474	0.00437896
0	0.73	1.00281	1.00852	-0.00243012
0	0.74	1.00501	1.0009	-0.00202321
0	0.75	1.00828	1.00017	-0.0031905
0	0.76	1.00886	1.00394	-0.00402433
0	0.77	1.00778	1.00655	-0.000423163
0	0.78	1.00569	1.00943	0.00140743
0	0.79	1.00616	1.00233	-0.00365587
0	0.8	1.00956	1.00385	-0.00327427
0	0.81	1.00374	1.007	0.00218151
0	0.82	1.00341	1.00434	-0.00283912
