0	0	1.00599	1.0057	-0.000623679
0	0.01	1.00282	1.00165	0.00125793
0	0.02	1.00708	1.00036	-0.00487514
0	0.03	1.00856	1.00988	0.00098127
0	0.04	1.0072	1.00638	-0.00315717
0	0.05	1.00245	1.0016	-0.000324899
0	0.06	1.00442	1.00939	0.000617974
0	0.07	1.00129	1.00503	-0.00324839
0	0.08	1.00925	1.00242	-0.00350331
0	0.09	1.00493	1.00623	-0.0041586
0	0.1	1.00136	1.00524	-0.00191241
0	0.11	1.0031	1.00188	-0.00103157
0	0.12	1.00747	1.00923	-0.00302944
0	0.13	1.00928	1.00712	-0.00452795
0	0.14	1.00376	1.00181	0.00382983
0	0.15	1.00294	1.00257	-0.000263648
0	0.16	1.00386	1.00184	-0.000905551
0	0.17	1.00541	1.00853	0.00260405
0	0.18	1.0012	1.00068	-0.00323793
0	0.19	1.00503	1.00558	-0.000590176
0	0.2	1.00591	1.00189	-0.000339182
0	0.21	1.00437	1.00739	-0.00364945
0	0.22	1.00872	1.00219	0.00257732
0	0.23	1.00209	1.00891	0.00180529
0	0.24	1.00646	1.00618	0.00343178
0	0.25	1.00284	1.00662	0.00202895
0	0.26	1.00555	1.00038	0.00288769
0	0.27	1.00839	1.00062	0.000550319
0	0.28	1.00421	1.006	0.00339109
0	0.29	1.00903	1.00176	-0.000666133
0	0.3	1.00931	1.0051	-0.00430752
0	0.31	1.00854	1.00948	0.00154244
0	0.32	1.00875	1.00568	0.00059767
0	0.33	1.00004	1.00966	-0.00341255
0	0.34	1.00025	1.0042	0.00360829
0	0.35	1.00957	1.00603	0.00299333
0	0.36	1.00391	1.00726	-0.00116889
0	0.37	1.00955	1.00697	-0.00341973
0	0.38	1.00954	1.00559	-0.001962
0	0.39	1.00972	1.00915	6.85103e-05
0	0.4	1.00645	1.00198	-0.0045617
0	0.41	1.00648	1.00486	-0.00469852
0	0.42	1.00694	1.00645	-0.00160933
0	0.43	1.00705	1.00045	-0.00205972
0	0.44	1.00734	1.00808	-0.00356529
0	0.45	1.0031	1.0084	0.000373058
0	0.46	1.00498	1.00841	-0.00198579
0	0.47	1.00987	1.00013	0.00193783
0	0.48	1.00414	1.00046	0.00155676
0	0.49	1.00939	1.00042	-0.00410789
0	0.5	1.00362	1.00448	0.00191254
0	0.51	1.00907	1.00305	-0.00432106
0	0.52	1.00094	1.0096	-0.00351391
0	0.53	1.00667	1.00182	0.00281231
0	0.54	1.00144	1.00117	0.00402039
0	0.55	1.00574	1.00523	0.000267273
0	0.56	1.00705	1.00411	-0.000853889
0	0.57	1.00368	1.00068	-0.00443155
0	0.58	1.00398	1.0078	0.00171127
0	0.59	1.00626	1.00915	-0.00479612
