0	0	1.0074	1.00176	0.00382987
0	0.01	1.0036	1.00728	-0.00253317
0	0.02	1.00002	1.00569	-0.00241941
0	0.03	1.00198	1.00849	-0.00122047
0	0.04	1.00259	1.00267	0.000601518
0	0.05	1.00472	1.00584	0.00430639
0	0.06	1.00246	1.00461	-0.00453834
0	0.07	1.0091	1.00478	-0.000751051
0	0.08	1.00209	1.00144	-0.00310513
0	0.09	1.00703	1.00296	-0.00326003
0	0.1	1.00372	1.00437	-0.00368926
0	0.11	1.00966	1.00741	-0.000789412
0	0.12	1.00735	1.00029	-0.00154308
0	0.13	1.00044	1.00589	-0.00132341
0	0.14	1.00247	1.00009	-0.0004654
0	0.15	1.00301	1.00078	-0.0047729
0	0.16	1.00692	1.00294	0.0037735
0	0.17	1.00618	1.00004	0.00278935
0	0.18	1.00567	1.00258	0.0025325
0	0.19	1.00878	1.00795	0.00053071
0	0.2	1.00464	1.00766	0.00434973
0	0.21	1.00092	1.00046	0.00472616
0	0.22	1.00759	1.00667	-0.00146478
0	0.23	1.00641	1.00855	0.0045232
0	0.24	1.00635	1.00991	0.0037228
0	0.25	1.00411	1.0093	0.000577367
0	0.26	1.00881	1.00079	-0.00301631
0	0.27	1.00992	1.00732	0.000894796
0	0.28	1.00384	1.00759	0.00290589
0	0.29	1.0043	1.00285	-0.000185211
0	0.3	1.00215	1.0026	-0.00124229
0	0.31	1.00582	1.00573	-0.00295778
0	0.32	1.00351	1.00693	-0.00259271
0	0.33	1.00932	1.00446	0.0049638
0	0.34	1.0016	1.00489	-0.0048552
0	0.35	1.00364	1.00033	0.00146098
0	0.36	1.00974	1.0083	0.004792
0	0.37	1.00406	1.00055	0.000893093
0	0.38	1.00521	1.00364	0.0004534
0	0.39	1.00528	1.00053	-0.00429023
0	0.4	1.00917	1.00819	-0.00443661
0	0.41	1.00892	1.00043	0.0019038
0	0.42	1.00212	1.00877	-0.00408824
0	0.43	1.00388	1.0068	0.000926244
0	0.44	1.00238	1.00745	0.00291443
0	0.45	1.00787	1.00728	0.00119937
0	0.46	1.0028	1.00857	-0.00196543
0	0.47	1.00202	1.00522	-0.00438463
0	0.48	1.00256	1.00011	-0.000508619
0	0.49	1.00664	1.00977	-0.00234906
0	0.5	1.00442	1.00107	0.00390589
0	0.51	1.00137	1.00241	-0.000479454
0	0.52	1.00682	1.00321	0.00263461
0	0.53	1.00489	1.00336	0.0034744
0	0.54	1.0093	1.00057	-0.00478206
0	0.55	1.00293	1.00149	0.00365581
0	0.56	1.00814	1.00344	0.0020659
0	0.57	1.00652	1.00208	-0.00206026
0	0.58	1.00813	1.00384	0.00103319
0	0.59	1.00979	1.00264	0.00129932
0	0.6	1.00274	1.00001	0.00205801
0	0.61	1.00404	1.0014	0.00333254
0	0.62	1.00495	1.00264	0.00457397
0	0.63	1.00969	1.00324	0.00482665
0	0.64	1.0065	1.00539	-0.00304707
0	0.65	1.00292	1.00966	0.00427463
0	0.66	1.00868	1.00836	-0.000314572
0	0.67	1.00799	1.00474	0.00498279
0	0.68	1.00083	1.00445	-0.00246238
0	0.69	1.00981	1.00432	0.00215824
0	0.7	1.00858	1.00205	-0.00314956
0	0.71	1.00039	1.00718	0.00189494
0	0.72	1.00324	1.00721	-0.00473781
0	0.73	1.00656	1.00094	-0.000355476
0	0.74	1.00051	1.00894	0.00292078
0	0.75	1.00459	1.00897	0.00243566
0	0.76	1.00111	1.00583	0.00310893
0	0.77	1.00677	1.006	0.00248785
0	0.78	1.00824	1.00244	-0.00269298
0	0.79	1.00406	1.00154	-0.00135137
0	0.8	1.00244	1.00306	-0.00109417
0	0.81	1.00527	1.00832	0.00330686
0	0.82	1.00335	1.0074	0.00215332
0	0.83	1.00583	1.00305	-0.00248117
0	0.84	1.00397	1.00428	8.91101e-06
0	0.85	1.00476	1.00463	-0.00190199
0	0.86	1.00821	1.00202	-0.00441379
0	0.87	1.00237	1.00175	0.00242261
0	0.88	1.00187	1.00646	0.00366223
0	0.89	1.00604	1.00205	-0.00338835
0	0.9	1.00694	1.00834	0.000297353
0	0.91	1.00262	1.00401	0.00262372
0	0.92	1.00189	1.00418	-0.00241129
0	0.93	1.00846	1.00391	0.00393954
0	0.94	1.0069	1.00513	0.00337597
0	0.95	1.00497	1.00446	0.000687655
